transaction_id,intervention,recovered,amount_recovered,recovery_time_hours
TXN002986,PAYMENT_LINK,0,0.0,
TXN002987,PAYMENT_LINK,0,0.0,
TXN002988,PAYMENT_LINK,0,0.0,
TXN002989,PAYMENT_LINK,0,0.0,
TXN002990,PAYMENT_LINK,0,0.0,
TXN002991,UPDATE_CARD,1,100.0,11.0
TXN002992,RETRY,1,100.0,1.0
TXN002993,RETRY,1,100.0,13.0
TXN002994,RETRY,0,0.0,
TXN002995,RETRY,0,0.0,
TXN002996,RETRY,0,0.0,
TXN002997,PAYMENT_LINK,1,100.0,13.0
TXN002998,PAYMENT_LINK,0,0.0,
TXN002999,PAYMENT_LINK,0,0.0,
TXN003000,RETRY,1,100.0,72.0
TXN003001,PAYMENT_LINK,1,100.0,50.0
TXN003002,UPDATE_CARD,0,0.0,
TXN003003,RETRY,1,100.0,31.0
TXN003004,PAYMENT_LINK,0,0.0,
TXN003005,UPDATE_CARD,1,100.0,27.0
TXN003006,PAYMENT_LINK,0,0.0,
TXN003007,PAYMENT_LINK,0,0.0,
TXN003008,RETRY,0,0.0,
TXN003009,UPDATE_CARD,1,100.0,72.0
TXN003010,RETRY,0,0.0,
TXN003011,PAYMENT_LINK,0,0.0,
TXN003012,REMINDER,0,0.0,
TXN003013,UPDATE_CARD,1,100.0,41.0
TXN003014,PAYMENT_LINK,1,100.0,42.0
TXN003015,UPDATE_CARD,1,100.0,23.0
TXN003016,PAYMENT_LINK,1,100.0,33.0
TXN003017,PAYMENT_LINK,1,100.0,20.0
TXN003018,UPDATE_CARD,0,0.0,
TXN003019,PAYMENT_LINK,1,100.0,52.0
TXN003020,PAYMENT_LINK,0,0.0,
TXN003021,PAYMENT_LINK,1,100.0,32.0
TXN003022,PAYMENT_LINK,1,100.0,33.0
TXN003023,PAYMENT_LINK,1,100.0,68.0
TXN003024,REMINDER,0,0.0,
TXN003025,PAYMENT_LINK,0,0.0,
TXN003026,PAYMENT_LINK,1,100.0,6.0
TXN003027,PAYMENT_LINK,1,100.0,69.0
TXN003028,PAYMENT_LINK,1,100.0,69.0
TXN003029,PAYMENT_LINK,0,0.0,
TXN003030,PAYMENT_LINK,1,100.0,34.0
TXN003031,PAYMENT_LINK,0,0.0,
TXN003032,UPDATE_CARD,1,128.2,68.0
TXN003033,RETRY,0,0.0,
TXN003034,PAYMENT_LINK,0,0.0,
TXN003035,PAYMENT_LINK,0,0.0,
TXN003036,RETRY,1,100.0,48.0
TXN003037,RETRY,1,230.38,72.0
TXN003038,PAYMENT_LINK,1,100.0,31.0
TXN003039,RETRY,1,100.0,34.0
TXN003040,ESCALATE,0,0.0,
TXN003041,ESCALATE,0,0.0,
TXN003042,RETRY,1,100.0,47.0
TXN003043,PAYMENT_LINK,0,0.0,
TXN003044,PAYMENT_LINK,1,100.0,1.0
TXN003045,PAYMENT_LINK,1,100.0,3.0
TXN003046,RETRY,1,100.0,53.0
TXN003047,RETRY,1,323.89,38.0
TXN003048,RETRY,1,100.0,51.0
TXN003049,PAYMENT_LINK,0,0.0,
TXN003050,RETRY,0,0.0,
TXN003051,RETRY,0,0.0,
TXN003052,RETRY,1,100.0,68.0
TXN003053,ESCALATE,0,0.0,
TXN003054,UPDATE_CARD,0,0.0,
TXN003055,PAYMENT_LINK,0,0.0,
TXN003056,PAYMENT_LINK,1,100.0,12.0
TXN003057,RETRY,1,100.0,64.0
TXN003058,RETRY,0,0.0,
TXN003059,PAYMENT_LINK,0,0.0,
TXN003060,UPDATE_CARD,1,100.0,50.0
TXN003061,UPDATE_CARD,1,100.0,23.0
TXN003062,PAYMENT_LINK,1,100.0,40.0
TXN003063,PAYMENT_LINK,1,100.0,18.0
TXN003064,RETRY,1,100.0,21.0
TXN003065,ESCALATE,1,100.0,1.0
TXN003066,RETRY,1,100.0,38.0
TXN003067,PAYMENT_LINK,1,100.0,41.0
TXN003068,RETRY,1,109.3,42.0
TXN003069,PAYMENT_LINK,1,100.0,9.0
TXN003070,UPDATE_CARD,1,100.0,23.0
TXN003071,PAYMENT_LINK,1,100.0,11.0
TXN003072,REMINDER,1,100.0,71.0
TXN003073,PAYMENT_LINK,0,0.0,
TXN003074,UPDATE_CARD,1,100.0,26.0
TXN003075,PAYMENT_LINK,0,0.0,
TXN003076,RETRY,0,0.0,
TXN003077,UPDATE_CARD,1,100.0,46.0
TXN003078,UPDATE_CARD,1,100.0,69.0
TXN003079,PAYMENT_LINK,0,0.0,
TXN003080,PAYMENT_LINK,0,0.0,
TXN003081,RETRY,0,0.0,
TXN003082,RETRY,1,100.0,28.0
TXN003083,RETRY,1,100.0,26.0
TXN003084,RETRY,1,100.0,61.0
TXN003085,UPDATE_CARD,0,0.0,
TXN003086,UPDATE_CARD,1,100.0,46.0
TXN003087,ESCALATE,0,0.0,
TXN003088,PAYMENT_LINK,0,0.0,
TXN003089,PAYMENT_LINK,1,100.0,33.0
TXN003090,PAYMENT_LINK,1,100.0,3.0
TXN003091,PAYMENT_LINK,0,0.0,
TXN003092,REMINDER,0,0.0,
TXN003093,UPDATE_CARD,1,100.0,62.0
TXN003094,ESCALATE,1,100.0,58.0
TXN003095,REMINDER,0,0.0,
TXN003096,PAYMENT_LINK,1,100.0,1.0
TXN003097,RETRY,1,100.0,60.0
TXN003098,RETRY,1,100.0,69.0
TXN003099,PAYMENT_LINK,1,100.0,59.0
TXN003100,UPDATE_CARD,1,100.0,46.0
TXN003101,PAYMENT_LINK,1,100.0,34.0
TXN003102,ESCALATE,0,0.0,
TXN003103,PAYMENT_LINK,1,100.0,42.0
TXN003104,RETRY,1,100.0,29.0
TXN003105,PAYMENT_LINK,0,0.0,
TXN003106,UPDATE_CARD,1,100.0,54.0
TXN003107,RETRY,1,100.0,67.0
TXN003108,REMINDER,1,100.0,15.0
TXN003109,PAYMENT_LINK,1,100.0,4.0
TXN003110,PAYMENT_LINK,0,0.0,
TXN003111,PAYMENT_LINK,0,0.0,
TXN003112,PAYMENT_LINK,0,0.0,
TXN003113,ESCALATE,0,0.0,
TXN003114,UPDATE_CARD,1,100.0,62.0
TXN003115,PAYMENT_LINK,0,0.0,
TXN003116,PAYMENT_LINK,0,0.0,
TXN003117,PAYMENT_LINK,1,100.0,45.0
TXN003118,RETRY,1,100.0,33.0
TXN003119,RETRY,0,0.0,
TXN003120,REMINDER,1,100.0,22.0
TXN003121,PAYMENT_LINK,1,100.0,5.0
TXN003122,UPDATE_CARD,0,0.0,
TXN003123,RETRY,1,100.0,21.0
TXN003124,UPDATE_CARD,1,100.0,17.0
TXN003125,PAYMENT_LINK,0,0.0,
TXN003126,RETRY,1,100.0,50.0
TXN003127,PAYMENT_LINK,1,100.0,7.0
TXN003128,PAYMENT_LINK,1,100.0,50.0
TXN003129,PAYMENT_LINK,1,100.0,60.0
TXN003130,RETRY,0,0.0,
TXN003131,PAYMENT_LINK,0,0.0,
TXN003132,UPDATE_CARD,0,0.0,
TXN003133,ESCALATE,0,0.0,
TXN003134,PAYMENT_LINK,1,100.0,55.0
TXN003135,UPDATE_CARD,1,100.0,64.0
TXN003136,RETRY,1,100.0,65.0
TXN003137,REMINDER,0,0.0,
TXN003138,ESCALATE,0,0.0,
TXN003139,PAYMENT_LINK,0,0.0,
TXN003140,RETRY,0,0.0,
TXN003141,RETRY,0,0.0,
TXN003142,PAYMENT_LINK,1,100.0,2.0
TXN003143,UPDATE_CARD,1,100.0,21.0
TXN003144,PAYMENT_LINK,1,100.0,50.0
TXN003145,ESCALATE,0,0.0,
TXN003146,RETRY,1,100.0,9.0
TXN003147,PAYMENT_LINK,1,100.0,20.0
TXN003148,PAYMENT_LINK,1,100.0,18.0
TXN003149,RETRY,0,0.0,
TXN003150,PAYMENT_LINK,0,0.0,
TXN003151,PAYMENT_LINK,1,100.0,24.0
TXN003152,PAYMENT_LINK,1,100.0,47.0
TXN003153,RETRY,1,100.0,44.0
TXN003154,PAYMENT_LINK,1,100.0,29.0
TXN003155,PAYMENT_LINK,1,100.0,68.0
TXN003156,RETRY,1,100.0,17.0
TXN003157,PAYMENT_LINK,0,0.0,
TXN003158,PAYMENT_LINK,1,100.0,50.0
TXN003159,REMINDER,1,100.0,40.0
TXN003160,PAYMENT_LINK,1,100.0,46.0
TXN003161,ESCALATE,0,0.0,
TXN003162,RETRY,1,100.0,11.0
TXN003163,PAYMENT_LINK,0,0.0,
TXN003164,PAYMENT_LINK,1,100.0,13.0
TXN003165,PAYMENT_LINK,0,0.0,
TXN003166,PAYMENT_LINK,1,100.0,8.0
TXN003167,PAYMENT_LINK,1,100.0,65.0
TXN003168,UPDATE_CARD,0,0.0,
TXN003169,PAYMENT_LINK,0,0.0,
TXN003170,RETRY,1,100.0,13.0
TXN003171,PAYMENT_LINK,0,0.0,
TXN003172,PAYMENT_LINK,1,100.0,68.0
TXN003173,PAYMENT_LINK,1,100.0,48.0
TXN003174,RETRY,1,100.0,3.0
TXN003175,UPDATE_CARD,1,100.0,68.0
TXN003176,RETRY,1,100.0,6.0
TXN003177,RETRY,1,100.0,5.0
TXN003178,PAYMENT_LINK,1,100.0,3.0
TXN003179,RETRY,1,100.0,10.0
TXN003180,RETRY,1,100.0,43.0
TXN003181,RETRY,1,100.0,19.0
TXN003182,RETRY,1,100.0,14.0
TXN003183,RETRY,1,100.0,21.0
TXN003184,ESCALATE,0,0.0,
TXN003185,RETRY,1,100.0,28.0
TXN003186,RETRY,1,100.0,21.0
TXN003187,RETRY,0,0.0,
TXN003188,PAYMENT_LINK,0,0.0,
TXN003189,REMINDER,1,100.0,54.0
TXN003190,REMINDER,1,100.0,38.0
TXN003191,PAYMENT_LINK,0,0.0,
TXN003192,PAYMENT_LINK,1,100.0,22.0
TXN003193,RETRY,0,0.0,
TXN003194,RETRY,0,0.0,
TXN003195,PAYMENT_LINK,1,100.0,11.0
TXN003196,PAYMENT_LINK,1,100.0,61.0
TXN003197,UPDATE_CARD,1,100.0,38.0
TXN003198,RETRY,0,0.0,
TXN003199,UPDATE_CARD,1,100.0,33.0
TXN003200,RETRY,1,100.0,43.0
TXN003201,RETRY,1,100.0,31.0
TXN003202,PAYMENT_LINK,0,0.0,
TXN003203,PAYMENT_LINK,0,0.0,
TXN003204,REMINDER,1,100.0,47.0
TXN003205,UPDATE_CARD,1,100.0,23.0
TXN003206,RETRY,1,100.0,36.0
TXN003207,RETRY,1,100.0,40.0
TXN003208,RETRY,1,100.0,15.0
TXN003209,RETRY,1,100.0,37.0
TXN003210,RETRY,1,100.0,4.0
TXN003211,RETRY,1,7977.35,22.0
TXN003212,PAYMENT_LINK,1,100.0,22.0
TXN003213,RETRY,1,100.0,17.0
TXN003214,UPDATE_CARD,0,0.0,
TXN003215,PAYMENT_LINK,1,100.0,38.0
TXN003216,PAYMENT_LINK,0,0.0,
TXN003217,UPDATE_CARD,0,0.0,
TXN003218,RETRY,1,100.0,68.0
TXN003219,RETRY,1,100.0,6.0
TXN003220,PAYMENT_LINK,0,0.0,
TXN003221,PAYMENT_LINK,0,0.0,
TXN003222,RETRY,1,100.0,38.0
TXN003223,RETRY,1,100.0,43.0
TXN003224,PAYMENT_LINK,0,0.0,
TXN003225,RETRY,0,0.0,
TXN003226,UPDATE_CARD,1,100.0,56.0
TXN003227,PAYMENT_LINK,1,100.0,56.0
TXN003228,RETRY,1,100.0,31.0
TXN003229,UPDATE_CARD,1,100.0,57.0
TXN003230,PAYMENT_LINK,1,100.0,51.0
TXN003231,RETRY,1,100.0,24.0
TXN003232,PAYMENT_LINK,1,1679.57,58.0
TXN003233,PAYMENT_LINK,0,0.0,
TXN003234,UPDATE_CARD,0,0.0,
TXN003235,RETRY,1,100.0,63.0
TXN003236,PAYMENT_LINK,1,100.0,15.0
TXN003237,PAYMENT_LINK,0,0.0,
TXN003238,PAYMENT_LINK,0,0.0,
TXN003239,UPDATE_CARD,1,100.0,63.0
TXN003240,RETRY,1,100.0,56.0
TXN003241,PAYMENT_LINK,0,0.0,
TXN003242,UPDATE_CARD,1,100.0,34.0
TXN003243,RETRY,1,100.0,17.0
TXN003244,REMINDER,1,156.72,18.0
TXN003245,RETRY,1,100.0,66.0
TXN003246,UPDATE_CARD,1,100.0,51.0
TXN003247,PAYMENT_LINK,1,100.0,65.0
TXN003248,UPDATE_CARD,1,100.0,43.0
TXN003249,PAYMENT_LINK,1,100.0,57.0
TXN003250,PAYMENT_LINK,1,100.0,10.0
TXN003251,PAYMENT_LINK,1,311.38,37.0
TXN003252,ESCALATE,0,0.0,
TXN003253,RETRY,1,100.0,69.0
TXN003254,UPDATE_CARD,1,100.0,56.0
TXN003255,REMINDER,1,100.0,36.0
TXN003256,PAYMENT_LINK,0,0.0,
TXN003257,RETRY,0,0.0,
TXN003258,ESCALATE,0,0.0,
TXN003259,UPDATE_CARD,1,100.0,15.0
TXN003260,PAYMENT_LINK,0,0.0,
TXN003261,RETRY,1,100.0,53.0
TXN003262,RETRY,1,100.0,56.0
TXN003263,PAYMENT_LINK,0,0.0,
TXN003264,RETRY,1,100.0,57.0
TXN003265,PAYMENT_LINK,1,100.0,55.0
TXN003266,RETRY,0,0.0,
TXN003267,UPDATE_CARD,1,101.08,4.0
TXN003268,PAYMENT_LINK,0,0.0,
TXN003269,UPDATE_CARD,1,100.0,40.0
TXN003270,UPDATE_CARD,1,100.0,30.0
TXN003271,RETRY,0,0.0,
TXN003272,RETRY,1,100.0,7.0
TXN003273,RETRY,1,100.0,36.0
TXN003274,UPDATE_CARD,1,100.0,35.0
TXN003275,PAYMENT_LINK,0,0.0,
TXN003276,PAYMENT_LINK,0,0.0,
TXN003277,PAYMENT_LINK,0,0.0,
TXN003278,PAYMENT_LINK,0,0.0,
TXN003279,REMINDER,0,0.0,
TXN003280,RETRY,1,100.0,49.0
TXN003281,RETRY,1,100.0,26.0
TXN003282,ESCALATE,1,100.0,36.0
TXN003283,PAYMENT_LINK,0,0.0,
TXN003284,RETRY,1,100.0,43.0
TXN003285,UPDATE_CARD,1,526.61,33.0
TXN003286,PAYMENT_LINK,1,100.0,45.0
TXN003287,REMINDER,1,100.0,45.0
TXN003288,RETRY,0,0.0,
TXN003289,RETRY,1,100.0,17.0
TXN003290,PAYMENT_LINK,1,100.0,12.0
TXN003291,ESCALATE,1,100.0,22.0
TXN003292,UPDATE_CARD,1,100.0,23.0
TXN003293,RETRY,1,100.0,12.0
TXN003294,RETRY,1,100.0,68.0
TXN003295,PAYMENT_LINK,1,100.0,51.0
TXN003296,PAYMENT_LINK,1,100.0,13.0
TXN003297,UPDATE_CARD,1,100.0,57.0
TXN003298,UPDATE_CARD,1,100.0,55.0
TXN003299,RETRY,1,100.0,28.0
TXN003300,PAYMENT_LINK,1,100.0,44.0
TXN003301,PAYMENT_LINK,1,100.0,19.0
TXN003302,PAYMENT_LINK,0,0.0,
TXN003303,PAYMENT_LINK,0,0.0,
TXN003304,RETRY,1,100.0,20.0
TXN003305,RETRY,1,100.0,25.0
TXN003306,RETRY,1,100.0,56.0
TXN003307,RETRY,1,100.0,61.0
TXN003308,RETRY,1,100.0,55.0
TXN003309,PAYMENT_LINK,1,100.0,35.0
TXN003310,PAYMENT_LINK,0,0.0,
TXN003311,PAYMENT_LINK,0,0.0,
TXN003312,RETRY,1,100.0,57.0
TXN003313,RETRY,1,100.0,67.0
TXN003314,UPDATE_CARD,1,100.0,34.0
TXN003315,PAYMENT_LINK,1,100.0,41.0
TXN003316,PAYMENT_LINK,1,100.0,22.0
TXN003317,PAYMENT_LINK,1,100.0,27.0
TXN003318,PAYMENT_LINK,1,100.0,21.0
TXN003319,PAYMENT_LINK,1,111.58,41.0
TXN003320,REMINDER,1,100.0,31.0
TXN003321,RETRY,0,0.0,
TXN003322,UPDATE_CARD,1,100.0,37.0
TXN003323,PAYMENT_LINK,1,100.0,66.0
TXN003324,PAYMENT_LINK,0,0.0,
TXN003325,RETRY,1,100.0,9.0
TXN003326,PAYMENT_LINK,1,100.0,42.0
TXN003327,RETRY,1,100.0,36.0
TXN003328,PAYMENT_LINK,0,0.0,
TXN003329,PAYMENT_LINK,0,0.0,
TXN003330,PAYMENT_LINK,1,100.0,40.0
TXN003331,PAYMENT_LINK,1,100.0,54.0
TXN003332,UPDATE_CARD,1,100.0,39.0
TXN003333,PAYMENT_LINK,1,100.0,7.0
TXN003334,PAYMENT_LINK,0,0.0,
TXN003335,PAYMENT_LINK,1,100.0,15.0
TXN003336,PAYMENT_LINK,1,100.0,48.0
TXN003337,PAYMENT_LINK,0,0.0,
TXN003338,PAYMENT_LINK,1,100.0,35.0
TXN003339,PAYMENT_LINK,0,0.0,
TXN003340,PAYMENT_LINK,1,100.0,71.0
TXN003341,PAYMENT_LINK,0,0.0,
TXN003342,UPDATE_CARD,1,100.0,58.0
TXN003343,RETRY,1,146.53,19.0
TXN003344,PAYMENT_LINK,1,100.0,62.0
TXN003345,ESCALATE,0,0.0,
TXN003346,PAYMENT_LINK,1,100.0,10.0
TXN003347,PAYMENT_LINK,0,0.0,
TXN003348,RETRY,1,100.0,44.0
TXN003349,REMINDER,1,100.0,58.0
TXN003350,UPDATE_CARD,1,100.0,25.0
TXN003351,PAYMENT_LINK,0,0.0,
TXN003352,RETRY,1,100.0,70.0
TXN003353,PAYMENT_LINK,0,0.0,
TXN003354,REMINDER,0,0.0,
TXN003355,RETRY,0,0.0,
TXN003356,RETRY,1,100.0,71.0
TXN003357,RETRY,1,100.0,11.0
TXN003358,PAYMENT_LINK,1,100.0,36.0
TXN003359,RETRY,1,100.0,49.0
TXN003360,RETRY,1,100.0,48.0
TXN003361,PAYMENT_LINK,1,100.0,7.0
TXN003362,RETRY,0,0.0,
TXN003363,RETRY,1,100.0,17.0
TXN003364,PAYMENT_LINK,0,0.0,
TXN003365,PAYMENT_LINK,0,0.0,
TXN003366,PAYMENT_LINK,1,100.0,22.0
TXN003367,PAYMENT_LINK,1,100.0,13.0
TXN003368,PAYMENT_LINK,0,0.0,
TXN003369,UPDATE_CARD,1,100.0,71.0
TXN003370,RETRY,1,1131.67,1.0
TXN003371,PAYMENT_LINK,1,100.0,33.0
TXN003372,PAYMENT_LINK,1,100.0,14.0
TXN003373,PAYMENT_LINK,1,100.0,64.0
TXN003374,PAYMENT_LINK,1,100.0,43.0
TXN003375,UPDATE_CARD,1,100.0,58.0
TXN003376,PAYMENT_LINK,1,100.0,41.0
TXN003377,RETRY,1,169.34,68.0
TXN003378,RETRY,1,100.0,39.0
TXN003379,UPDATE_CARD,1,100.0,1.0
TXN003380,PAYMENT_LINK,1,100.0,41.0
TXN003381,REMINDER,1,130.47,45.0
TXN003382,RETRY,1,100.0,13.0
TXN003383,UPDATE_CARD,1,100.0,71.0
TXN003384,PAYMENT_LINK,1,100.0,9.0
TXN003385,RETRY,0,0.0,
TXN003386,REMINDER,1,100.0,23.0
TXN003387,ESCALATE,1,100.0,54.0
TXN003388,RETRY,0,0.0,
TXN003389,UPDATE_CARD,1,100.0,39.0
TXN003390,RETRY,0,0.0,
TXN003391,UPDATE_CARD,0,0.0,
TXN003392,RETRY,1,100.0,14.0
TXN003393,ESCALATE,0,0.0,
TXN003394,PAYMENT_LINK,0,0.0,
TXN003395,PAYMENT_LINK,1,100.0,67.0
TXN003396,PAYMENT_LINK,1,100.0,49.0
TXN003397,UPDATE_CARD,1,100.0,50.0
TXN003398,REMINDER,0,0.0,
TXN003399,PAYMENT_LINK,0,0.0,
TXN003400,ESCALATE,0,0.0,
TXN003401,REMINDER,0,0.0,
TXN003402,PAYMENT_LINK,1,100.0,16.0
TXN003403,UPDATE_CARD,1,100.0,2.0
TXN003404,PAYMENT_LINK,0,0.0,
TXN003405,PAYMENT_LINK,1,100.0,45.0
TXN003406,RETRY,1,160.93,72.0
TXN003407,RETRY,0,0.0,
TXN003408,PAYMENT_LINK,0,0.0,
TXN003409,PAYMENT_LINK,1,100.0,54.0
TXN003410,PAYMENT_LINK,0,0.0,
TXN003411,REMINDER,0,0.0,
TXN003412,ESCALATE,0,0.0,
TXN003413,REMINDER,1,100.0,18.0
TXN003414,PAYMENT_LINK,0,0.0,
TXN003415,RETRY,1,100.0,62.0
TXN003416,RETRY,1,100.0,19.0
TXN003417,PAYMENT_LINK,1,100.0,24.0
TXN003418,UPDATE_CARD,0,0.0,
TXN003419,PAYMENT_LINK,0,0.0,
TXN003420,PAYMENT_LINK,1,100.0,53.0
TXN003421,UPDATE_CARD,1,100.0,29.0
TXN003422,PAYMENT_LINK,0,0.0,
TXN003423,RETRY,1,100.0,71.0
TXN003424,RETRY,1,100.0,17.0
TXN003425,RETRY,0,0.0,
TXN003426,RETRY,1,100.0,24.0
TXN003427,RETRY,0,0.0,
TXN003428,ESCALATE,1,100.0,1.0
TXN003429,RETRY,0,0.0,
TXN003430,RETRY,1,100.0,6.0
TXN003431,RETRY,0,0.0,
TXN003432,UPDATE_CARD,0,0.0,
TXN003433,RETRY,0,0.0,
TXN003434,PAYMENT_LINK,1,100.0,8.0
TXN003435,ESCALATE,1,100.0,20.0
TXN003436,RETRY,1,100.0,55.0
TXN003437,PAYMENT_LINK,0,0.0,
TXN003438,RETRY,1,100.0,56.0
TXN003439,UPDATE_CARD,0,0.0,
TXN003440,PAYMENT_LINK,1,100.0,52.0
TXN003441,RETRY,1,218.67,50.0
TXN003442,RETRY,0,0.0,
TXN003443,UPDATE_CARD,1,100.0,36.0
TXN003444,PAYMENT_LINK,0,0.0,
TXN003445,RETRY,1,100.0,16.0
TXN003446,UPDATE_CARD,1,144.69,18.0
TXN003447,UPDATE_CARD,1,100.0,71.0
TXN003448,PAYMENT_LINK,1,100.0,47.0
TXN003449,RETRY,1,100.0,32.0
TXN003450,PAYMENT_LINK,0,0.0,
TXN003451,UPDATE_CARD,1,100.0,40.0
TXN003452,RETRY,1,100.0,65.0
TXN003453,UPDATE_CARD,1,100.0,35.0
TXN003454,PAYMENT_LINK,0,0.0,
TXN003455,PAYMENT_LINK,0,0.0,
TXN003456,RETRY,1,100.0,12.0
TXN003457,UPDATE_CARD,1,100.0,58.0
TXN003458,PAYMENT_LINK,1,100.0,63.0
TXN003459,ESCALATE,0,0.0,
TXN003460,RETRY,1,100.0,36.0
TXN003461,ESCALATE,1,100.0,54.0
TXN003462,PAYMENT_LINK,0,0.0,
TXN003463,RETRY,1,100.0,32.0
TXN003464,PAYMENT_LINK,0,0.0,
TXN003465,ESCALATE,1,100.0,32.0
TXN003466,RETRY,1,100.0,62.0
TXN003467,PAYMENT_LINK,1,100.0,37.0
TXN003468,REMINDER,0,0.0,
TXN003469,RETRY,1,100.0,30.0
TXN003470,RETRY,0,0.0,
TXN003471,PAYMENT_LINK,0,0.0,
TXN003472,RETRY,1,100.0,66.0
TXN003473,PAYMENT_LINK,0,0.0,
TXN003474,RETRY,1,173.96,11.0
TXN003475,PAYMENT_LINK,0,0.0,
TXN003476,PAYMENT_LINK,1,100.0,20.0
TXN003477,RETRY,1,100.0,37.0
TXN003478,UPDATE_CARD,0,0.0,
TXN003479,UPDATE_CARD,0,0.0,
TXN003480,ESCALATE,1,100.0,55.0
TXN003481,RETRY,1,100.0,40.0
TXN003482,RETRY,1,100.0,7.0
TXN003483,PAYMENT_LINK,0,0.0,
TXN003484,PAYMENT_LINK,0,0.0,
TXN003485,PAYMENT_LINK,0,0.0,
TXN003486,PAYMENT_LINK,1,100.0,7.0
TXN003487,RETRY,1,100.0,11.0
TXN003488,PAYMENT_LINK,1,100.0,49.0
TXN003489,RETRY,1,100.0,30.0
TXN003490,PAYMENT_LINK,0,0.0,
TXN003491,PAYMENT_LINK,1,100.0,3.0
TXN003492,RETRY,1,100.0,40.0
TXN003493,PAYMENT_LINK,0,0.0,
TXN003494,PAYMENT_LINK,0,0.0,
TXN003495,RETRY,1,100.0,48.0
TXN003496,ESCALATE,0,0.0,
TXN003497,ESCALATE,0,0.0,
TXN003498,UPDATE_CARD,0,0.0,
TXN003499,RETRY,1,100.0,35.0
TXN003500,RETRY,1,440.03,24.0
TXN003501,REMINDER,0,0.0,
TXN003502,PAYMENT_LINK,0,0.0,
TXN003503,RETRY,0,0.0,
TXN003504,ESCALATE,0,0.0,
TXN003505,RETRY,0,0.0,
TXN003506,PAYMENT_LINK,1,100.0,65.0
TXN003507,RETRY,1,100.0,62.0
TXN003508,UPDATE_CARD,0,0.0,
TXN003509,PAYMENT_LINK,1,100.0,6.0
TXN003510,RETRY,1,100.0,43.0
TXN003511,RETRY,0,0.0,
TXN003512,UPDATE_CARD,1,100.0,39.0
TXN003513,PAYMENT_LINK,1,100.0,28.0
TXN003514,UPDATE_CARD,1,100.0,63.0
TXN003515,RETRY,1,100.0,64.0
TXN003516,RETRY,0,0.0,
TXN003517,ESCALATE,0,0.0,
TXN003518,PAYMENT_LINK,0,0.0,
TXN003519,REMINDER,0,0.0,
TXN003520,PAYMENT_LINK,0,0.0,
TXN003521,PAYMENT_LINK,0,0.0,
TXN003522,PAYMENT_LINK,0,0.0,
TXN003523,PAYMENT_LINK,1,100.0,10.0
TXN003524,REMINDER,1,100.0,7.0
TXN003525,PAYMENT_LINK,1,100.0,15.0
TXN003526,PAYMENT_LINK,0,0.0,
TXN003527,PAYMENT_LINK,0,0.0,
TXN003528,PAYMENT_LINK,1,100.0,61.0
TXN003529,UPDATE_CARD,0,0.0,
TXN003530,UPDATE_CARD,1,100.0,38.0
TXN003531,PAYMENT_LINK,0,0.0,
TXN003532,RETRY,1,100.0,66.0
TXN003533,UPDATE_CARD,0,0.0,
TXN003534,PAYMENT_LINK,0,0.0,
TXN003535,REMINDER,1,100.0,39.0
TXN003536,RETRY,1,100.0,30.0
TXN003537,RETRY,1,100.0,48.0
TXN003538,PAYMENT_LINK,0,0.0,
TXN003539,PAYMENT_LINK,1,100.0,25.0
TXN003540,PAYMENT_LINK,0,0.0,
TXN003541,UPDATE_CARD,1,100.0,51.0
TXN003542,UPDATE_CARD,1,100.0,13.0
TXN003543,PAYMENT_LINK,0,0.0,
TXN003544,UPDATE_CARD,1,100.0,42.0
TXN003545,PAYMENT_LINK,0,0.0,
TXN003546,PAYMENT_LINK,1,100.0,67.0
TXN003547,PAYMENT_LINK,0,0.0,
TXN003548,REMINDER,0,0.0,
TXN003549,PAYMENT_LINK,1,100.0,46.0
TXN003550,RETRY,0,0.0,
TXN003551,PAYMENT_LINK,1,100.0,32.0
TXN003552,RETRY,0,0.0,
TXN003553,UPDATE_CARD,1,100.0,21.0
TXN003554,REMINDER,1,100.0,65.0
TXN003555,PAYMENT_LINK,0,0.0,
TXN003556,UPDATE_CARD,1,100.0,27.0
TXN003557,RETRY,0,0.0,
TXN003558,UPDATE_CARD,0,0.0,
TXN003559,PAYMENT_LINK,0,0.0,
TXN003560,PAYMENT_LINK,0,0.0,
TXN003561,RETRY,1,100.0,5.0
TXN003562,PAYMENT_LINK,1,100.0,9.0
TXN003563,UPDATE_CARD,0,0.0,
TXN003564,PAYMENT_LINK,0,0.0,
TXN003565,PAYMENT_LINK,1,100.0,72.0
TXN003566,PAYMENT_LINK,1,100.0,71.0
TXN003567,PAYMENT_LINK,0,0.0,
TXN003568,PAYMENT_LINK,1,100.0,16.0
TXN003569,PAYMENT_LINK,0,0.0,
TXN003570,RETRY,1,100.0,29.0
TXN003571,PAYMENT_LINK,1,100.0,47.0
TXN003572,PAYMENT_LINK,1,100.0,22.0
TXN003573,RETRY,1,100.0,57.0
TXN003574,RETRY,1,115.96,35.0
TXN003575,PAYMENT_LINK,0,0.0,
TXN003576,RETRY,0,0.0,
TXN003577,UPDATE_CARD,1,100.0,60.0
TXN003578,PAYMENT_LINK,0,0.0,
TXN003579,RETRY,1,100.0,3.0
TXN003580,PAYMENT_LINK,0,0.0,
TXN003581,RETRY,1,100.0,45.0
TXN003582,PAYMENT_LINK,1,100.0,50.0
